user_id,transaction_date,amount
3533,2024-05-12,46.76
767,2024-07-11,42.38
331,2024-07-04,80.77
3228,2024-05-31,76.16
2517,2024-01-12,11.33
3633,2024-08-17,93.6
1152,2024-03-21,2.84
748,2024-03-08,18.72
2801,2024-05-21,93.67
569,2024-01-20,29.99
3255,2024-08-16,44.9
2048,2024-08-05,82.14
1956,2024-03-14,10.57
2315,2024-01-05,63.4
1468,2024-07-10,98.25
693,2024-07-23,82.17
2766,2024-02-19,22.83
3900,2024-08-29,54.06
2153,2024-01-14,6.46
4226,2024-07-15,17.15
1403,2024-07-17,47.49
797,2024-06-23,6.28
2396,2024-05-05,44.67
160,2024-04-04,7.08
2184,2024-05-25,65.41
3301,2024-04-23,34.49
4298,2024-05-06,91.92
3998,2024-03-06,67.19
1587,2024-05-03,27.31
3064,2024-07-13,45.9
3372,2024-02-13,42.12
4084,2024-02-28,66.88
1196,2024-01-22,19.36
136,2024-05-06,69.62
4285,2024-05-02,64.69
969,2024-07-30,88.67
4594,2024-08-05,54.8
3545,2024-03-10,41.69
244,2024-01-12,94.09
1444,2024-04-06,68.79
2877,2024-01-14,19.56
2888,2024-04-14,75.27
3660,2024-05-14,55.93
480,2024-04-01,92.56
1937,2024-03-15,62.1
2598,2024-08-15,85.26
4947,2024-03-01,25.0
2650,2024-08-25,95.75
1834,2024-04-04,59.52
1575,2024-07-25,52.84
2388,2024-03-05,95.24
3328,2024-05-19,87.7
164,2024-01-05,64.69
2950,2024-01-05,23.73
4171,2024-08-04,5.25
2110,2024-08-20,65.36
3013,2024-03-10,88.32
4646,2024-03-31,38.94
3873,2024-06-24,23.23
2092,2024-04-28,64.83
3140,2024-07-11,31.27
1343,2024-05-11,44.13
510,2024-06-01,22.78
1627,2024-05-30,53.2
1855,2024-02-22,34.8
4167,2024-01-31,47.01
122,2024-05-12,29.1
3617,2024-04-08,41.69
713,2024-05-22,8.98
2506,2024-04-01,30.35
1496,2024-07-22,52.66
1834,2024-02-23,72.16
4238,2024-04-22,42.24
1634,2024-04-09,12.67
4266,2024-05-17,79.36
4880,2024-04-27,96.88
12,2024-05-16,82.44
4699,2024-03-29,68.91
1608,2024-05-29,55.34
83,2024-01-30,1.35
1833,2024-07-11,90.7
3602,2024-02-19,80.15
3079,2024-04-10,59.92
4918,2024-08-31,20.55
4030,2024-02-22,92.5
1729,2024-02-17,17.27
5000,2024-07-08,11.5
1592,2024-08-09,87.4
132,2024-06-23,92.12
1793,2024-04-25,75.65
264,2024-08-20,69.07
1976,2024-08-25,69.59
2616,2024-01-31,71.43
2374,2024-08-26,72.36
3205,2024-06-04,62.17
3278,2024-09-03,4.7
3894,2024-02-26,74.94
4001,2024-08-27,22.47
1902,2024-04-23,16.69
775,2024-07-21,2.01
2515,2024-08-29,49.26
3309,2024-04-30,51.13
251,2024-05-05,30.09
3691,2024-03-10,49.96
4464,2024-05-07,16.82
162,2024-06-25,48.65
1846,2024-06-26,78.86
2365,2024-06-09,48.24
2935,2024-02-16,32.58
1582,2024-04-06,62.27
2335,2024-01-23,83.12
4893,2024-07-27,75.95
602,2024-08-24,45.17
1532,2024-04-24,81.45
1433,2024-03-25,12.35
2887,2024-07-01,86.97
1865,2024-06-16,85.16
4532,2024-01-06,54.52
2861,2024-01-18,86.87
1580,2024-09-02,54.02
4818,2024-01-06,98.6
656,2024-02-09,38.19
886,2024-04-27,45.02
3568,2024-09-02,31.02
1018,2024-05-04,20.57
1332,2024-04-26,52.37
3794,2024-03-06,8.03
2450,2024-07-17,89.6
1077,2024-08-14,42.23
4449,2024-04-18,10.74
3805,2024-03-08,28.65
785,2024-07-30,49.58
4181,2024-07-31,11.05
4713,2024-06-24,51.17
1045,2024-08-28,84.78
3126,2024-02-28,73.34
1101,2024-06-06,43.65
339,2024-06-14,95.75
2983,2024-07-25,77.04
2751,2024-04-24,34.11
4577,2024-01-15,92.04
3936,2024-06-09,73.41
2913,2024-02-27,15.57
2236,2024-08-04,35.15
437,2024-02-18,25.97
2807,2024-08-30,93.67
2178,2024-03-01,40.63
999,2024-05-20,55.13
2260,2024-03-28,26.29
2256,2024-04-04,5.13
4011,2024-01-27,57.69
4690,2024-07-03,31.36
1109,2024-06-04,80.05
1617,2024-03-22,67.86
2512,2024-04-09,76.89
479,2024-04-30,13.33
4030,2024-08-06,17.47
2303,2024-08-11,41.79
549,2024-07-23,23.86
4536,2024-02-26,2.47
896,2024-06-02,18.69
3998,2024-08-27,11.59
4892,2024-05-22,2.59
773,2024-01-12,98.16
4297,2024-05-09,90.55
4550,2024-04-13,77.32
469,2024-03-10,77.15
4606,2024-08-09,49.85
1361,2024-08-04,49.03
2246,2024-07-04,15.62
2762,2024-07-07,52.19
2906,2024-04-19,6.73
2954,2024-05-14,58.82
3246,2024-04-22,3.19
3171,2024-01-19,10.63
1503,2024-01-21,15.78
2159,2024-06-26,82.48
623,2024-05-28,62.96
1442,2024-08-04,64.58
729,2024-01-24,10.22
17,2024-04-04,67.32
391,2024-02-17,45.82
4874,2024-07-06,61.82
3923,2024-06-05,65.51
2260,2024-03-25,13.85
1997,2024-04-17,13.37
2929,2024-04-16,56.0
2293,2024-04-26,67.09
559,2024-03-10,12.43
480,2024-05-29,35.24
3897,2024-01-05,93.92
4271,2024-04-21,8.65
2572,2024-02-08,60.64
3657,2024-07-12,20.25
4133,2024-07-03,82.13
1996,2024-05-02,58.63
3822,2024-04-16,20.31
4246,2024-03-21,83.49
1729,2024-07-15,31.87
4873,2024-06-08,39.15
799,2024-02-12,84.38
2867,2024-08-23,45.99
3762,2024-07-10,32.45
2419,2024-06-24,85.69
2359,2024-08-24,77.8
4290,2024-06-13,39.41
2676,2024-03-17,18.23
4836,2024-07-23,33.21
4197,2024-05-27,8.66
4579,2024-01-24,24.09
2735,2024-04-21,73.16
250,2024-05-31,92.05
2302,2024-01-12,42.85
1891,2024-04-15,19.9
2292,2024-08-30,7.88
3695,2024-08-08,59.31
2716,2024-03-09,56.2
2431,2024-04-26,49.84
1156,2024-01-25,72.68
4944,2024-07-31,40.87
2395,2024-09-03,34.1
909,2024-05-11,36.43
4281,2024-02-13,87.54
4561,2024-02-19,79.86
4307,2024-01-18,60.96
4848,2024-06-25,16.34
3285,2024-06-06,79.94
3840,2024-04-09,99.9
2425,2024-02-01,59.38
3318,2024-07-16,68.71
124,2024-05-10,20.53
2589,2024-01-20,1.16
4890,2024-08-19,89.33
681,2024-06-15,5.46
1059,2024-02-28,63.33
4311,2024-06-13,57.01
2032,2024-08-30,25.63
1543,2024-08-15,5.95
3077,2024-06-25,54.99
1990,2024-07-29,20.68
4268,2024-03-02,9.8
645,2024-02-08,66.67
1722,2024-07-24,12.31
356,2024-05-22,35.27
3125,2024-05-03,9.83
3058,2024-07-14,24.17
1983,2024-08-15,8.29
1147,2024-08-28,17.84
333,2024-05-18,59.12
192,2024-04-26,10.36
2638,2024-01-24,73.29
4639,2024-02-25,39.53
3218,2024-05-24,80.91
559,2024-05-10,61.15
3981,2024-01-12,38.37
4044,2024-01-22,72.34
4103,2024-03-09,49.85
4808,2024-08-09,68.02
2287,2024-07-03,92.21
3621,2024-05-20,38.56
521,2024-06-23,8.49
1391,2024-01-21,93.48
3468,2024-05-14,38.33
2244,2024-05-26,90.6
3743,2024-06-05,52.82
3513,2024-03-14,15.13
2282,2024-01-27,83.49
480,2024-06-01,74.81
4723,2024-04-29,53.18
1371,2024-06-21,35.84
4784,2024-07-19,66.59
1889,2024-06-30,95.97
1190,2024-08-29,52.43
4725,2024-05-16,36.65
1189,2024-08-03,95.93
4278,2024-09-03,87.09
468,2024-04-27,64.08
1904,2024-05-06,73.85
4304,2024-08-02,46.36
1540,2024-06-30,48.28
2496,2024-03-23,17.99
4021,2024-01-07,78.17
4484,2024-02-05,29.39
4496,2024-07-12,51.25
3464,2024-01-28,91.58
103,2024-07-19,38.05
4281,2024-01-13,27.79
13,2024-04-23,88.28
4342,2024-03-01,5.83
412,2024-02-02,72.42
3196,2024-07-12,84.7
4324,2024-03-19,78.75
1820,2024-08-21,6.28
282,2024-09-02,80.83
2658,2024-07-14,12.77
1704,2024-05-28,88.51
3666,2024-08-17,61.84
108,2024-02-07,7.3
4565,2024-06-19,8.37
1866,2024-01-17,55.25
833,2024-03-05,23.41
2766,2024-05-12,94.5
1426,2024-03-22,14.31
3325,2024-01-19,62.97
624,2024-07-24,86.69
4600,2024-06-14,97.6
4346,2024-05-12,72.74
2279,2024-04-10,72.16
3443,2024-04-29,57.13
4316,2024-08-07,62.51
1999,2024-05-18,40.91
1486,2024-04-15,34.57
210,2024-03-06,11.59
1747,2024-06-18,43.53
4352,2024-04-02,14.36
651,2024-03-11,42.49
4517,2024-09-01,20.69
3961,2024-02-27,88.49
2574,2024-04-24,2.6
1256,2024-03-16,87.1
723,2024-03-21,68.16
292,2024-04-15,25.64
2226,2024-05-04,61.35
4200,2024-08-30,54.19
3318,2024-04-03,15.54
2879,2024-08-16,60.74
2065,2024-08-26,46.77
3038,2024-05-08,82.99
4514,2024-03-30,38.29
3511,2024-03-24,78.78
1837,2024-08-26,73.57
2197,2024-07-08,62.61
1185,2024-02-05,75.18
2507,2024-06-06,82.77
1533,2024-04-27,36.3
4050,2024-06-26,66.62
348,2024-03-23,58.64
78,2024-08-06,17.38
1972,2024-05-12,77.55
4258,2024-07-18,48.13
3523,2024-05-16,90.05
4854,2024-05-26,13.53
1641,2024-02-07,58.1
110,2024-05-29,43.19
4436,2024-03-12,23.66
51,2024-08-17,83.15
4544,2024-02-10,29.38
72,2024-06-20,23.0
4770,2024-05-24,49.82
2305,2024-05-22,4.49
1698,2024-08-15,33.48
3205,2024-05-16,78.85
3743,2024-07-15,6.64
2126,2024-02-24,1.5
2080,2024-06-23,70.22
930,2024-04-04,60.34
4334,2024-07-21,68.91
923,2024-01-06,75.2
3439,2024-02-24,90.08
1548,2024-02-05,65.7
4747,2024-07-26,63.6
2480,2024-04-05,24.53
1731,2024-08-30,97.13
578,2024-03-12,4.35
3204,2024-02-21,79.55
2280,2024-02-21,63.09
2522,2024-03-12,86.32
4082,2024-08-03,6.63
1268,2024-05-23,29.38
4498,2024-06-18,26.67
2563,2024-04-20,19.64
401,2024-02-14,22.22
1743,2024-07-09,74.75
752,2024-05-05,32.18
488,2024-03-02,77.45
1588,2024-08-04,11.89
3886,2024-01-19,75.87
751,2024-05-27,92.68
2846,2024-04-24,8.1
3118,2024-01-05,81.6
2237,2024-01-14,57.21
892,2024-02-12,14.02
815,2024-01-18,27.38
3475,2024-08-22,48.15
2086,2024-06-24,79.0
4931,2024-01-15,2.82
4834,2024-03-11,95.98
1627,2024-07-29,12.95
860,2024-08-03,96.37
2516,2024-08-21,34.48
926,2024-02-02,25.73
3469,2024-04-11,4.55
3548,2024-02-12,90.05
4800,2024-02-04,66.03
3953,2024-03-02,95.77
3217,2024-03-20,79.07
3000,2024-07-11,41.44
722,2024-05-19,58.28
2400,2024-01-01,4.25
3706,2024-08-26,79.84
4715,2024-01-22,44.6
446,2024-04-30,42.65
1155,2024-03-21,10.75
3872,2024-04-03,50.71
1656,2024-07-16,74.58
137,2024-08-01,9.05
4553,2024-02-18,30.4
2281,2024-03-18,7.86
4625,2024-03-08,44.1
3814,2024-04-27,83.0
4169,2024-08-21,67.83
544,2024-05-26,13.01
3312,2024-08-17,2.9
3276,2024-01-14,17.25
1898,2024-08-18,47.61
2759,2024-08-19,16.28
1933,2024-04-02,45.3
1959,2024-07-03,11.23
2264,2024-07-23,36.45
1403,2024-03-31,5.56
2955,2024-04-12,90.53
2896,2024-06-29,21.13
218,2024-04-04,87.07
2925,2024-08-30,41.66
739,2024-01-18,82.37
2235,2024-03-11,70.23
2677,2024-05-19,31.55
1326,2024-01-19,93.94
2072,2024-07-28,88.16
257,2024-04-09,44.86
506,2024-03-30,99.94
301,2024-01-25,77.35
6,2024-03-08,69.32
2449,2024-01-08,68.4
2117,2024-04-29,64.45
1919,2024-04-15,81.7
4165,2024-01-23,77.73
2201,2024-03-19,27.66
1974,2024-02-06,21.76
3607,2024-06-24,24.28
1325,2024-05-15,90.01
2957,2024-05-24,1.32
3846,2024-07-10,68.66
3692,2024-07-05,85.64
360,2024-06-18,99.91
3516,2024-01-05,1.44
1659,2024-05-15,81.27
3133,2024-08-13,51.19
2988,2024-08-19,76.11
4815,2024-07-24,96.26
1888,2024-05-22,49.17
2785,2024-08-20,65.57
2888,2024-01-17,27.97
1920,2024-07-08,54.54
1169,2024-06-07,81.38
1935,2024-02-09,36.71
3360,2024-08-10,18.51
2732,2024-04-03,91.06
4577,2024-06-24,26.31
1346,2024-05-13,43.2
357,2024-02-15,35.11
774,2024-06-23,9.24
1357,2024-06-16,41.6
3527,2024-05-12,75.65
580,2024-07-29,71.13
4600,2024-01-23,89.71
257,2024-06-10,43.01
4369,2024-05-06,17.65
1451,2024-04-07,75.77
2315,2024-07-27,11.58
2279,2024-07-06,59.82
1183,2024-05-26,25.32
506,2024-01-29,75.16
2989,2024-07-12,48.96
2621,2024-07-23,1.21
908,2024-06-30,71.11
695,2024-04-13,86.36
3060,2024-06-01,75.64
699,2024-05-26,62.59
1576,2024-01-25,72.77
1238,2024-01-23,89.76
3327,2024-04-09,98.9
2246,2024-08-17,98.75
614,2024-02-17,1.58
1082,2024-01-15,99.89
2518,2024-04-14,44.37
4681,2024-06-26,94.71
3523,2024-01-10,2.11
2382,2024-01-08,88.95
1574,2024-01-18,71.51
1538,2024-03-01,49.35
2689,2024-07-04,99.52
2766,2024-06-29,74.19
4212,2024-03-07,40.3
648,2024-02-14,45.82
2200,2024-02-15,69.83
263,2024-01-13,68.43
4060,2024-08-06,52.79
4101,2024-04-19,72.29
1714,2024-03-14,55.91
4354,2024-01-25,31.56
2825,2024-01-19,35.58
1214,2024-04-05,61.23
688,2024-03-22,55.05
1844,2024-06-23,29.99
1853,2024-03-18,93.91
2736,2024-05-14,40.4
2764,2024-02-20,58.48
1697,2024-03-04,15.65
610,2024-09-01,98.02
675,2024-08-05,48.86
1127,2024-01-08,91.92
2862,2024-04-09,10.41
559,2024-04-14,89.74
550,2024-07-16,35.91
1233,2024-03-11,15.25
668,2024-03-06,23.0
686,2024-02-07,49.65
880,2024-08-30,67.8
1656,2024-05-21,15.23
4543,2024-03-08,46.38
1515,2024-04-20,91.4
2740,2024-04-06,67.56
1485,2024-03-07,10.24
4081,2024-03-21,83.74
3898,2024-01-18,77.37
3292,2024-07-05,14.4
3298,2024-05-01,53.25
2136,2024-08-26,30.51
1039,2024-03-17,98.36
4422,2024-07-13,44.42
3229,2024-08-06,60.45
547,2024-05-29,68.56
3533,2024-06-24,63.54
3551,2024-01-13,63.64
417,2024-08-10,46.31
766,2024-06-05,38.65
434,2024-03-15,30.0
2190,2024-04-01,98.84
4602,2024-07-10,57.87
4252,2024-04-13,7.51
1482,2024-02-13,33.27
2763,2024-02-27,28.11
85,2024-06-10,74.63
2724,2024-06-14,61.35
2722,2024-02-17,4.59
236,2024-04-01,19.36
3860,2024-08-02,31.42
792,2024-03-31,37.31
4991,2024-05-19,44.55
636,2024-07-19,76.65
2092,2024-08-03,27.72
4253,2024-06-14,64.21
144,2024-03-30,15.24
4018,2024-03-02,29.83
4422,2024-08-02,54.65
1892,2024-01-23,95.61
3585,2024-06-03,38.05
2202,2024-06-28,99.13
1797,2024-08-21,55.96
642,2024-04-22,67.24
3346,2024-03-14,89.08
2813,2024-03-23,95.51
3090,2024-06-10,41.39
2200,2024-02-22,66.05
2742,2024-05-09,37.56
746,2024-06-20,27.12
380,2024-06-02,78.81
1325,2024-07-15,67.32
1439,2024-07-26,58.65
1933,2024-03-11,32.74
4861,2024-06-11,38.27
3055,2024-08-21,40.43
1648,2024-07-02,92.1
2097,2024-04-12,50.55
3594,2024-01-18,53.38
2164,2024-09-03,4.42
2367,2024-02-22,49.86
908,2024-02-22,30.87
1764,2024-03-27,66.78
3173,2024-08-24,73.76
1451,2024-01-29,98.49
3782,2024-07-15,89.54
653,2024-02-09,34.04
2655,2024-02-27,89.62
2150,2024-05-22,7.35
269,2024-05-15,21.93
4575,2024-05-16,78.21
1413,2024-05-10,24.4
68,2024-08-22,60.29
1473,2024-02-18,32.41
1577,2024-03-26,29.52
3279,2024-01-15,18.66
4461,2024-04-04,54.37
663,2024-08-11,3.18
3153,2024-03-25,17.31
3548,2024-02-29,95.09
4337,2024-04-23,2.79
4452,2024-04-30,75.1
3612,2024-07-15,43.47
3084,2024-07-28,97.85
4344,2024-07-11,71.62
3796,2024-01-03,21.13
4410,2024-08-10,27.22
3424,2024-04-02,67.22
4299,2024-04-11,30.33
373,2024-04-07,56.64
1789,2024-03-31,50.53
1556,2024-07-15,51.79
2767,2024-07-21,91.15
3221,2024-05-01,53.61
3322,2024-03-05,3.48
3379,2024-01-04,47.6
1263,2024-02-04,73.49
2789,2024-01-18,40.77
1559,2024-01-14,57.47
27,2024-07-07,40.24
2007,2024-05-17,17.25
2889,2024-02-25,47.04
2381,2024-04-15,68.04
4790,2024-05-16,9.04
3250,2024-07-09,64.62
1039,2024-02-29,73.4
3836,2024-07-31,55.39
1639,2024-04-28,54.81
1126,2024-07-24,30.41
2756,2024-06-16,30.04
4325,2024-07-28,95.94
4594,2024-03-16,70.69
1505,2024-04-03,45.93
1298,2024-03-27,8.91
2028,2024-04-25,88.47
1841,2024-04-02,68.48
3045,2024-07-06,75.2
1735,2024-01-29,48.28
4891,2024-06-05,58.86
1554,2024-04-29,95.72
1860,2024-07-26,9.16
1735,2024-03-06,25.04
1298,2024-04-01,65.81
3402,2024-05-11,21.78
3156,2024-07-23,72.36
1478,2024-01-06,55.29
4115,2024-06-19,73.3
4602,2024-01-13,9.27
2925,2024-02-25,71.4
2750,2024-02-03,57.99
331,2024-08-22,80.11
3558,2024-01-24,32.13
2407,2024-04-29,6.72
2043,2024-01-28,27.65
2367,2024-08-08,82.61
695,2024-07-01,15.58
4058,2024-01-21,18.65
2723,2024-02-23,94.83
3219,2024-01-11,36.98
270,2024-04-20,11.4
1868,2024-05-02,22.31
3643,2024-02-19,89.58
1162,2024-05-11,91.67
323,2024-03-14,38.73
3464,2024-05-16,50.81
3765,2024-08-24,47.51
4493,2024-02-29,73.9
2021,2024-05-12,32.26
4457,2024-06-02,9.33
3242,2024-03-03,22.15
2881,2024-05-14,5.29
1426,2024-05-30,54.29
1195,2024-01-08,70.92
449,2024-04-21,3.35
3047,2024-03-17,74.05
2089,2024-04-07,91.71
1738,2024-04-09,40.96
4643,2024-01-27,19.78
3152,2024-08-30,48.98
1549,2024-03-23,43.38
2719,2024-02-15,63.63
214,2024-05-05,8.02
1381,2024-03-28,18.08
2857,2024-04-20,32.84
948,2024-02-07,62.59
3295,2024-08-13,66.65
4581,2024-05-02,81.51
2859,2024-08-17,7.42
2242,2024-02-04,36.03
4920,2024-08-23,56.02
4342,2024-04-10,6.55
1506,2024-07-29,62.78
2047,2024-01-24,73.2
83,2024-07-07,75.57
839,2024-03-22,38.41
2485,2024-07-21,6.79
4661,2024-04-08,51.5
3067,2024-02-13,95.6
3883,2024-07-16,2.7
4848,2024-07-08,62.63
3107,2024-01-23,71.5
2907,2024-03-21,8.85
817,2024-09-02,41.72
760,2024-03-24,48.71
999,2024-04-13,62.09
482,2024-07-19,40.26
451,2024-07-27,53.24
1696,2024-04-28,64.09
916,2024-01-26,3.79
142,2024-06-01,58.94
1746,2024-08-06,73.38
4932,2024-07-02,32.25
2143,2024-01-19,57.54
773,2024-02-27,57.47
1779,2024-07-15,18.71
1899,2024-07-11,79.15
4088,2024-03-17,5.92
518,2024-04-14,29.99
1542,2024-08-23,67.29
2914,2024-08-06,85.48
2059,2024-03-12,91.07
1908,2024-06-02,25.58
3254,2024-06-12,46.22
1034,2024-08-19,40.97
3343,2024-03-19,64.3
1335,2024-02-13,8.78
2406,2024-01-26,1.47
4476,2024-03-17,91.34
4869,2024-04-22,90.24
3349,2024-01-10,8.28
4863,2024-02-17,26.45
4160,2024-06-19,2.28
2519,2024-01-01,75.78
514,2024-03-10,66.04
3319,2024-04-03,85.48
1307,2024-07-09,78.66
4912,2024-08-12,33.54
366,2024-03-13,74.84
431,2024-03-18,66.31
4587,2024-05-04,56.22
4352,2024-06-21,51.55
485,2024-02-06,83.1
4626,2024-08-06,98.69
4157,2024-06-09,98.28
4437,2024-03-15,68.15
3562,2024-04-17,84.38
3243,2024-06-11,9.23
4818,2024-06-03,73.43
1117,2024-01-14,52.89
3750,2024-05-14,58.92
3007,2024-06-03,16.5
743,2024-01-15,66.61
348,2024-03-30,65.68
2650,2024-05-28,53.24
2665,2024-02-11,56.53
4229,2024-04-24,59.61
2141,2024-04-19,58.14
574,2024-06-27,90.75
4835,2024-01-11,93.91
1115,2024-06-22,57.7
3810,2024-03-02,11.82
174,2024-07-14,79.9
1105,2024-03-20,19.75
3029,2024-07-09,25.17
1633,2024-03-21,45.64
2241,2024-07-06,40.5
3879,2024-01-07,42.22
170,2024-07-25,89.87
4490,2024-09-01,8.78
3550,2024-05-12,51.94
3851,2024-05-10,29.63
2644,2024-05-22,29.7
2982,2024-01-15,18.68
2682,2024-02-27,51.78
2274,2024-05-31,8.91
2838,2024-08-23,34.1
2386,2024-01-17,47.58
4248,2024-04-18,39.8
588,2024-01-28,53.6
4490,2024-01-03,86.21
3807,2024-07-02,75.22
1723,2024-02-01,52.47
3678,2024-03-27,83.33
2727,2024-04-18,94.55
2254,2024-04-20,44.85
2432,2024-07-19,75.88
2783,2024-06-30,54.73
3249,2024-03-24,26.32
3159,2024-07-29,25.63
4648,2024-07-16,42.16
4840,2024-03-13,32.63
3643,2024-04-02,93.66
1293,2024-03-02,14.06
2483,2024-07-08,86.71
1144,2024-05-31,23.38
1669,2024-01-28,15.03
4707,2024-06-17,95.66
3926,2024-05-25,26.44
1718,2024-02-24,38.47
1094,2024-06-30,2.82
1002,2024-02-07,67.28
1810,2024-03-02,82.94
3574,2024-06-21,38.21
3769,2024-07-16,35.52
2234,2024-04-06,56.03
2061,2024-01-10,82.82
2620,2024-07-12,96.11
4824,2024-08-04,8.58
4812,2024-01-18,63.07
2074,2024-07-08,14.39
2718,2024-06-20,7.34
612,2024-04-15,77.2
4440,2024-04-30,69.63
777,2024-02-29,22.61
4274,2024-05-30,35.51
4522,2024-01-19,83.91
3447,2024-03-20,10.03
2294,2024-01-21,45.82
2307,2024-07-04,9.49
1416,2024-07-19,13.25
1051,2024-02-15,77.86
1792,2024-02-24,95.82
720,2024-05-01,72.44
874,2024-07-24,54.82
1951,2024-04-18,29.75
106,2024-08-09,10.46
1029,2024-05-24,78.85
2486,2024-04-13,57.38
3435,2024-02-19,61.74
4356,2024-05-29,12.54
425,2024-01-19,74.3
4601,2024-02-08,45.88
4417,2024-04-13,4.08
879,2024-07-08,87.33
3708,2024-02-06,68.32
1587,2024-05-23,11.94
2789,2024-03-30,37.38
4689,2024-01-26,78.96
297,2024-02-17,96.15
517,2024-01-02,68.12
4401,2024-07-03,13.28
1262,2024-05-07,5.64
2118,2024-03-20,10.9
3971,2024-03-28,57.6
1423,2024-02-24,95.47
3299,2024-03-27,28.58
4206,2024-02-13,65.86
120,2024-01-19,2.09
4740,2024-06-05,25.01
3538,2024-05-09,33.17
1313,2024-04-19,52.79
283,2024-04-01,77.11
2018,2024-03-15,9.42
4886,2024-06-02,63.07
4617,2024-04-21,26.62
1930,2024-04-18,99.51
3994,2024-05-14,96.31
858,2024-04-25,19.1
4733,2024-06-02,56.52
3057,2024-05-13,41.59
2054,2024-03-04,15.56
431,2024-03-03,63.57
3939,2024-01-14,14.05
1676,2024-06-29,33.75
206,2024-05-20,73.23
905,2024-07-30,33.52
2345,2024-04-08,17.97
3627,2024-01-18,38.2
3773,2024-04-22,99.28
3193,2024-01-05,39.96
3511,2024-02-28,23.88
2581,2024-03-08,12.01
4884,2024-07-21,23.45
1426,2024-08-12,82.96
2056,2024-01-06,39.79
2979,2024-03-16,22.39
1411,2024-04-06,34.02
3627,2024-02-19,81.59
626,2024-01-24,76.64
3171,2024-04-04,16.35
1728,2024-03-18,9.36
2806,2024-08-21,72.47
3735,2024-03-05,78.16
3947,2024-07-20,17.72
3345,2024-07-25,76.25
912,2024-08-10,97.91
3562,2024-01-22,29.05
1179,2024-03-02,17.51
4190,2024-04-19,20.62
3672,2024-08-08,39.8
1734,2024-07-02,1.74
4647,2024-07-09,47.81
2378,2024-05-29,18.02
4333,2024-01-20,62.99
4559,2024-05-06,93.53
3732,2024-02-09,36.08
2396,2024-02-29,30.68
3591,2024-04-02,64.06
4511,2024-07-21,9.8
4211,2024-01-19,15.93
633,2024-02-01,53.08
3758,2024-03-16,29.15
912,2024-08-05,67.2
2223,2024-06-03,24.69
2298,2024-04-23,63.13
4606,2024-01-21,67.76
4864,2024-05-06,34.88
2642,2024-08-06,26.66
1370,2024-01-04,85.74
4761,2024-08-14,32.65
1510,2024-06-05,66.78
1833,2024-04-27,7.52
4812,2024-04-02,3.02
2701,2024-03-11,33.15
2490,2024-04-14,45.5
205,2024-07-18,11.35
1428,2024-07-27,38.98
4056,2024-01-13,18.34
4540,2024-08-01,90.13
4631,2024-08-26,52.05
1570,2024-03-26,61.78
3509,2024-01-06,82.52
831,2024-04-12,52.21
3846,2024-01-25,4.82
2421,2024-03-06,11.67
3703,2024-03-13,91.28
289,2024-02-22,82.73
274,2024-04-24,47.55
4449,2024-03-16,57.6
4822,2024-08-13,89.08
4612,2024-05-01,27.69
3832,2024-02-19,46.66
337,2024-07-03,43.88
115,2024-09-01,40.32
2746,2024-03-19,46.78
2537,2024-07-16,73.04
3907,2024-08-05,66.86
2466,2024-05-22,58.8
1373,2024-05-20,20.11
3749,2024-07-12,58.44
4085,2024-04-22,53.94
3141,2024-06-18,15.8
3516,2024-04-23,41.58
1139,2024-02-17,99.52
169,2024-01-20,82.84
351,2024-02-02,66.57
2210,2024-05-01,52.38
2775,2024-07-26,6.55
4987,2024-01-04,12.71
1006,2024-04-28,98.16
3916,2024-08-14,75.84
2549,2024-05-16,59.79
2470,2024-02-18,95.71
3624,2024-03-11,72.6
2661,2024-06-01,31.37
2733,2024-02-14,1.17
906,2024-01-12,74.66
4758,2024-08-07,80.6
1799,2024-01-29,32.42
3276,2024-07-04,75.01
1703,2024-06-24,49.13
2853,2024-04-04,61.05
2161,2024-04-06,59.76
4601,2024-03-02,23.93
4204,2024-01-30,95.02
577,2024-01-05,57.68
4560,2024-04-21,99.02
3033,2024-07-10,54.51
2779,2024-03-21,88.66
3421,2024-07-30,40.73
2785,2024-06-03,17.62
2753,2024-06-01,41.15
4613,2024-07-09,58.17
3024,2024-07-24,20.61
3636,2024-06-19,74.71
2680,2024-06-29,51.25
4059,2024-01-22,97.53
2842,2024-03-27,69.04
4110,2024-07-01,46.13
1812,2024-03-15,27.35
25,2024-07-09,41.74
2275,2024-05-11,62.88
53,2024-06-20,62.53
883,2024-07-10,62.97
2034,2024-07-17,97.73
1159,2024-04-29,6.97
4803,2024-07-21,53.31
3847,2024-03-26,95.88
3431,2024-09-02,40.16
4575,2024-04-22,19.95
4233,2024-03-27,88.79
4486,2024-05-13,15.71
4190,2024-07-09,45.93
534,2024-08-04,52.69
812,2024-04-01,10.93
4067,2024-07-13,23.91
2301,2024-08-09,90.16
1620,2024-01-20,59.69
4263,2024-02-09,72.22
2865,2024-06-14,73.21
3692,2024-08-14,37.65
3658,2024-05-23,35.23
1757,2024-06-30,38.55
819,2024-05-21,13.14
4064,2024-05-18,14.04
2187,2024-06-18,6.24
1681,2024-05-23,73.84
11,2024-05-28,13.98
472,2024-05-20,29.67
264,2024-08-11,96.42
1563,2024-04-23,83.34
4425,2024-03-21,3.62
4140,2024-05-25,73.37
2849,2024-08-07,21.39
679,2024-08-18,46.75
895,2024-05-21,40.42
